id,no,name,item_type,item_category_id,item_category_name,avg_cost,unit_price,unit,upc_no
5651,Seagate-002,"DD,5U,20TB,7K,SAS12,512e,BB,14PK",INVENTORY,,,0,0.0,,
30353,Dahua-012,DH-IPC-HDBW5842EP-ZE-2712-DC12AC24V-S3,INVENTORY,,,0,0.0,,
32501,Dahua-013,DHI-IVSS7116-4I,INVENTORY,,,0,0.0,,
34702,Umum-203,DIGIBIRD DB-VWC2-M4-FR6K. Video Wall Controller with 20 input HDMI and 20 output HDMI,INVENTORY,,,0,0.0,,
26800,Quest-115,DMD-CHW-PB. Toad Data Modeler W/Toad DBA Suite Per Seat License/Maint,INVENTORY,,,0,0.0,,
30001,Quest-129,DMD-CHW-TB. Toad Data Modeler W/TOAD DBA Suite Per Seat Term License/Maint,INVENTORY,,,0,0.0,,
5500,DP-005 (Non-Aktif),DP R-SMB tanpa pajak,NON_INVENTORY,,,0,0.0,,
18901,Quest-068,DPT-FOG-PB-247. Foglight For PostgreSQL Per Named Instance ( Min Purchase Qty 2 ) License/24x7 Maint,INVENTORY,,,0,0.0,,
8350,Quest-038,DPT-FOG-PS-247. Foglight For PostgreSQL Per Named Instance ( Min Purchase QTY 2 ) 24X7 Maintenance Renewal. Start date : 29/12/2024 - 10/1/2025,INVENTORY,,,0,0.0,,
21850,Quest-081,DPT-FOG-PS-247. Foglight For PostgreSQL Per Named Instance ( Min Purchase Qty 2 ) 24x7 Maintenance Renewal. Start Date : 1/1/2025 - 31/12/2025,INVENTORY,,,0,0.0,,
20303,Quest-076,DPT-FOG-PS-247. Foglight For PostgreSQL Per Named Instance ( Min Purchase Qty 2 ) 24x7 Maintenance Renewal. Start Date : 11/1/2025 - 10/1/2026,INVENTORY,,,0,0.0,,
5954,Quest-018,DPT-FOG-PS-247. Foglight For PostgreSQL Per Named instance ( Min Purchase QTY 2 0 24x7 Maintenance Renewal. Start date : 1/1/2024 - 31/12/2024,INVENTORY,,,0,0.0,,
8153,Quest-037,DPT-FOG-PS-247. Foglight for PostgreSQL Per Named Instance ( Min Purchase QTY 2 ) 24X7 Maintenance Renewal. Start date : 29/12/2023 - 28/12/2024,INVENTORY,,,0,0.0,,
15000,Quest-059,DPT-FOG-TB-247. Foglight For PostgreSQL Per Named Instance ( Min Purchase QTY 2 ) 24x7 Term License/Maint. Start Date : 21/08/2024 - 20/08/2025,INVENTORY,,,0,0.0,,
16950,TPLK-179,DS-P7001-04,INVENTORY,,,0,0.0,,
20150,TPLK-218,DS-P7001-08,INVENTORY,,,0,0.0,,
20200,TPLK-220,DS-PMA-C+,INVENTORY,,,0,0.0,,
26850,Quest-116,DSA-TOD-PB. Toad DB Admin Module for Oracle W/Toad DBA Suite Per Seat License/Maint,INVENTORY,,,0,0.0,,
30101,Quest-130,DSA-TOD-TB. Toad DB Admin Module For Oracle W/TOAD DBA Suite Per Seat Term License/Maint,INVENTORY,,,0,0.0,,
32502,Dahua-016,DSS8PRV,INVENTORY,,,0,0.0,,
32750,Dahua-015,DSS8PRVB,INVENTORY,,,0,0.0,,
9251,Umum-058,DUPLEX UNIT-E1,INVENTORY,,,0,0.0,,
15400,Quest-060,DVB-TOD-PK. Toad For Oracle Developer Per Seat License/Maint Pack.,INVENTORY,,,0,0.0,,
12800,Quest-050,DVC-TOD-KS TOAD FOR SQL SERVER DEVELOPER EDITION PER SEAT MAINTENANCE RENEWAL PACK Start Date: 16/5/2024 End Date: 15/5/2025,INVENTORY,,,0,0.0,,
6004,Quest-012,DVC-TOD-KS. Toad For SQL Server Developer Edition Per Seat Maintenance Renewal Pack . Start Date : 1/1/2024 - 31/12/2024.,INVENTORY,,,0,0.0,,
21906,Quest-091,DVC-TOD-KS.TOAD FOR SQL SERVER DEVELOPER EDITION PER SEAT MAINTENANCE RENEWAL PACK .,INVENTORY,,,0,0.0,,
4600,Quest-004,DVC-TOD-PK. Toad For SQL Server Developer Edition Per Seat License/Maint Pack.,INVENTORY,,,0,0.0,,
10200,Umum-064,Daikin Air Conditioner 2PK,INVENTORY,,,0,0.0,,
33700,Umum-179,Dapustor NVME QLC U.2 30.72 TB,INVENTORY,,,0,0.0,,
33701,Umum-181,Dapustor NVME U.2 QLC 7.68 TB,INVENTORY,,,0,0.0,,
33604,Umum-183,Dapustor NVME U.2 TLC 1.92 TB,INVENTORY,,,0,0.0,,
33603,Umum-182,Dapustor NVME U.2 TLC 3.84 TB,INVENTORY,,,0,0.0,,
30952,Umum-151,"Dapustor dual port NVME 30,72TB",INVENTORY,,,0,0.0,,
311,TPLK-003,Deco E4(2-pack)(US),INVENTORY,,,0,0.0,,
14303,TPLK-139,Deco E4(3-pack),INVENTORY,,,0,0.0,,
6856,TPLK-100,Deco X10 (2 pack),INVENTORY,,,0,0.0,,
19204,TPLK-211,Deco X10(1-pack),INVENTORY,,,0,0.0,,
11650,TPLK-124,Deco X20(2-pack),INVENTORY,,,0,0.0,,
6150,TPLK-091,Deco X20(3-pack),INVENTORY,,,0,0.0,,
19300,TPLK-207,Deco X50 (2Pack),INVENTORY,,,0,0.0,,
8053,TLTO-025,Dinrail - Besi,INVENTORY,,,0,0.0,,
12400,Umum-072,Directions,INVENTORY,,,0,0.0,,
3750,DP-003 (Non-Aktif),Down Payment Altai,NON_INVENTORY,,,0,0.0,,
3800,DP-004 (Non-Aktif),Down Payment Gigabyte,NON_INVENTORY,,,0,0.0,,
5051,DP-999 (Non-Aktif),Down Payment Lainnya,NON_INVENTORY,,,0,0.0,,
3303,DP-001 (Non-Aktif),Down Payment Ruijie Enterprise,NON_INVENTORY,,,0,0.0,,
3700,DP-002 (Non-Aktif),Down Payment Sangfor,NON_INVENTORY,,,0,0.0,,
7350,Meterai-001,E-Meterai,NON_INVENTORY,,,0,0.0,,
9052,Meterai-002,E-Meterai Processing Fee,SERVICE,,,0,0.0,,
8800,Robustel-010 (Non-Aktif),E003031 GNSS Magnetic Antenna 1575.42MHZ,INVENTORY,,,0,0.0,,
23600,Robustel-010B,E003031 GNSS Magnetic Antenna 1575.42MHZ,INVENTORY,,,0,0.0,,
8750,Robustel-009,E003142 Wifi dual band Ruber Antenna 2400-2500/5150~ 5850 MHz,INVENTORY,,,0,0.0,,
8650,Robustel-006,"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;",INVENTORY,,,0,0.0,,
8551,Robustel-007,E003203 Wifi,INVENTORY,,,0,0.0,,
12650,Robustel-117,E003204 4G Cellular Magnetic Antenna,INVENTORY,,,0,0.0,,
12700,Robustel-118,E003217 WiFi/BT Magnetic Antenna,INVENTORY,,,0,0.0,,
11100,GIGA-012,E252-P30 rev 100,INVENTORY,,,0,0.0,,
4700,Umum-015,"E7520. Interactive flat panel 75"" , education series",INVENTORY,,,0,0.0,,
10303,TPLK-117,EAP 615-Wall,INVENTORY,,,0,0.0,,
1251,TPLK-072,EAP-223,INVENTORY,,,0,0.0,,
24150,Omada-039,EAP110,INVENTORY,,,0,0.0,,
15550,TPLK-160,EAP110 OUTDOOR,INVENTORY,,,0,0.0,,
300,TPLK-004,EAP110(EU),INVENTORY,,,0,0.0,,
10150,TPLK-115,EAP115,INVENTORY,,,0,0.0,,
22453,Omada-009,EAP115,INVENTORY,,,0,0.0,,
22901,Omada-013,EAP115-Wall,INVENTORY,,,0,0.0,,
15451,TPLK-152,EAP115-Wall,INVENTORY,,,0,0.0,,
36450,Omada-208,EAP211-Bridge KIT,INVENTORY,,,0,0.0,,
31100,Omada-135,EAP215-Bridgekit,INVENTORY,,,0,0.0,,
23101,Omada-015,EAP223,INVENTORY,,,0,0.0,,
11753,TPLK-126,EAP223,INVENTORY,,,0,0.0,,
14505,TPLK-140,EAP225,INVENTORY,,,0,0.0,,
22551,Omada-010,EAP225,INVENTORY,,,0,0.0,,
277,TPLK-005,EAP225-OUTDOOR(US),INVENTORY,,,0,0.0,,
25901,Omada-087,EAP225-Outdoor,INVENTORY,,,0,0.0,,
22700,Omada-006,EAP235-Wall,INVENTORY,,,0,0.0,,
1953,TPLK-059,EAP235-wall,INVENTORY,,,0,0.0,,
24501,Omada-054,EAP245,INVENTORY,,,0,0.0,,
313,TPLK-006,EAP245(US),INVENTORY,,,0,0.0,,
20703,TPLK-232,EAP265 HD,INVENTORY,,,0,0.0,,
25852,Omada-076,EAP265 HD,INVENTORY,,,0,0.0,,
37051,Omada-211,EAP603-Outdoor,INVENTORY,,,0,0.0,,
21550,TPLK-143-1,EAP610,INVENTORY,,,0,0.0,,
24551,Omada-055,EAP610,INVENTORY,,,0,0.0,,
24750,Omada-056,EAP610 Outdoor,INVENTORY,,,0,0.0,,
14453,TPLK-143,EAP610-Outdoor,INVENTORY,,,0,0.0,,
9100,TPLK-111,EAP613,INVENTORY,,,0,0.0,,
22353,Omada-008,EAP613,INVENTORY,,,0,0.0,,
23950,Omada-033,EAP615-Wall,INVENTORY,,,0,0.0,,
23851,Omada-030,EAP620HD,INVENTORY,,,0,0.0,,
279,TPLK-007,EAP620HD(US),INVENTORY,,,0,0.0,,
25900,Omada-077,EAP623-Outdoor HD,INVENTORY,,,0,0.0,,
22101,TPLK-241,EAP623-Outdoor HD,INVENTORY,,,0,0.0,,
18200,TPLK-191,EAP625 Outdoor,INVENTORY,,,0,0.0,,
24252,Omada-052,EAP625-Outdoor HD,INVENTORY,,,0,0.0,,
34202,TPLK-242-2,EAP650,INVENTORY,,,0,0.0,,
34206,Omada-111-2,EAP650,INVENTORY,,,0,0.0,,
28159,Omada-111,EAP650 ( JANGAN GUNAKAN LAGI KODE INI ),INVENTORY,,,0,0.0,,
32554,Omada-111-1,EAP650-Desktop,INVENTORY,,,0,0.0,,
25804,Omada-088,EAP650-Outdoor,INVENTORY,,,0,0.0,,
22102,TPLK-242,EAP650-Outdoor,INVENTORY,,,0,0.0,,
24000,Omada-034,EAP653,INVENTORY,,,0,0.0,,
12853,TPLK-134,EAP653,INVENTORY,,,0,0.0,,
32503,Omada-034-1,EAP653 UR,INVENTORY,,,0,0.0,,
32854,Omada-173,EAP655-Wall,INVENTORY,,,0,0.0,,
11350,TPLK-121,EAP660 HD,INVENTORY,,,0,0.0,,
23151,Omada-016,EAP660HD,INVENTORY,,,0,0.0,,
22150,TPLK-240,EAP670,INVENTORY,,,0,0.0,,
24200,Omada-041,EAP670,INVENTORY,,,0,0.0,,
32552,Omada-034-2,EAP683 UR,INVENTORY,,,0,0.0,,
35350,Omada-197,EAP720,INVENTORY,,,0,0.0,,
28750,Omada-119,EAP723,INVENTORY,,,0,0.0,,
31200,Omada-154,EAP725-Wall,INVENTORY,,,0,0.0,,
32100,Omada-164,EAP772,INVENTORY,,,0,0.0,,
31952,Omada-167,EAP772-OUTDOOR,INVENTORY,,,0,0.0,,
32101,Omada-165,EAP773,INVENTORY,,,0,0.0,,
10000,EnGenius-001,ECS1552,INVENTORY,,,0,0.0,,
11856,EnGenius-002,ECW120,INVENTORY,,,0,0.0,,
34404,EnGenius-008,"ECW160. Cloud Management AP, 11ac wave2/a/b/g/n, Dual Band Concurrent Outdoor AP, 1 x 10/100/1000 Mbps LAN Port, 23dBm @ 2.4GHz, 23dBm @ 5GHz, 4 x SMA connector, 802.3af",INVENTORY,,,0,0.0,,
37900,EnGenius-009,"ECW210L. Cloud Lite WiFi6 AP, 11 a/b/g/n/ac/ax, Dual Band Concurrent Indoor Managed AP, 2Tx+2Rx: 574+1200Mbps, 1 x 10/100/1000Mbps LAN Port, High Power 21dBm @ 2.4GHz, 21dBm @ 5GHz, 4 x Integrate Antennas, 802.3at support (DDR3 512MB)",INVENTORY,,,0,0.0,,
28700,EnGenius-006,ECW220,INVENTORY,,,0,0.0,,
31604,EnGenius-007,"ECW260. Cloud Managed AP,11ax,Dual Band concurrent Outdoor AP,2Tx+2Rx: 574+1200Mbps, 1x2,5Gb Ethernet Port, High Power 23dBm @2.4Ghz,25dB,@5GHz, 4x External SMA Omni Antenna 802.3af/at support,IP67",INVENTORY,,,0,0.0,,
391,RSMB-003,EG3000UE,INVENTORY,,,0,0.0,,
8108,RSMB-202,EG305GH-P-E,INVENTORY,,,0,0.0,,
30100,H_Datacomm-014,EG8021V5,INVENTORY,,,0,0.0,,
20000,Umum-110,ELINK-SFP-10G-T30,INVENTORY,,,0,0.0,,
8900,Sangfor-079,"EP51-CM-1Y Endpoint Secure Manager for Protect Agent deployment & management, policy management, event monitoring and reporting. EngineZero. Neural-X (lookup capability and 5 portal user accounts). 7x24 Support 1-year subscription for 51+",INVENTORY,,,0,0.0,,
8850,Sangfor-078,"EPAU-1000-1Y Ultimate Endpoint Secure Protect Agent for PC/Workstation/Linux/Mac/Server,  Includes Vulnerability Management, Inventory Management, compliance check, USB Control,  Engine Zero, Neural-X, Basic Ransomware Protection, based on",INVENTORY,,,0,0.0,,
16150,Sangfor-095,"EPAU-1000-1Y. Ultimate Endpoint Secure Protect Agent for PC/Workstation/Linux/Mac/Server, includes Baseline Assessment,Engine Zero,Neural-X,Enhanced Ransomware Protection,Software and Security Updates,XDDR,7x24 Support,1-year subs 251-1000",INVENTORY,,,0,0.0,,
12951,TPLK-132,ER2712PC,INVENTORY,,,0,0.0,,
1464,TPLK-055,ER605,INVENTORY,,,0,0.0,,
22600,Omada-002,ER605,INVENTORY,,,0,0.0,,
34050,Omada-180,ER703WP-4G-Outdoor,INVENTORY,,,0,0.0,,
30050,Omada-078-1,ER706W,INVENTORY,,,0,0.0,,
25651,Omada-078,ER706W-4G,INVENTORY,,,0,0.0,,
12850,TPLK-096,ER7206,INVENTORY,,,0,0.0,,
25853,Omada-079,ER7206,INVENTORY,,,0,0.0,,
6350,TPLK-096 (non aktif),ER7206 (non aktif),INVENTORY,,,0,0.0,,
22801,Omada-012,ER7212PC,INVENTORY,,,0,0.0,,
1054,TPLK-060,ER7212PC,INVENTORY,,,0,0.0,,
34952,Omada-008-1,ER8411,INVENTORY,,,0,0.0,,
302,TPLK-008,ER8411(UN),INVENTORY,,,0,0.0,,
37253,Omada-042-1,ES205G,INVENTORY,,,0,0.0,,
24250,Omada-042,ES205GP,INVENTORY,,,0,0.0,,
32853,Omada-170,ES208G,INVENTORY,,,0,0.0,,
22402,Omada-001,ES210GMP,INVENTORY,,,0,0.0,,
32050,Omada-163,ES210GP,INVENTORY,,,0,0.0,,
33200,Omada-175,ES216G,INVENTORY,,,0,0.0,,
36251,Omada-208-1,ES220GMP,INVENTORY,,,0,0.0,,
36151,Omada-206,ES228GMP,INVENTORY,,,0,0.0,,
6006,Quest-017,ESC-FOG-PS-247. Foglight For MYSQL Per Named Instance ( Min Purchase QTY 2 ) 24x7 Maintenance Renewal. Start date : 1/1/2024 - 31/12/2024.,INVENTORY,,,0,0.0,,
21800,Quest-080,ESC-FOG-PS-247. Foglight For MYSQL Per Named Instance ( Min Purchase QTY 2 ) 24x7 Maintenance Renewal. Start date : 1/1/2025 - 31/12/2025.,INVENTORY,,,0,0.0,,
21701,Quest-085,ESC-FOG-PS-247.FOGLIGHT FOR MYSQL PER NAMED INSTANCE (MIN PURCHASE QTY 2) 24X7 MAINTENANCE RENEWAL Start Date: 1/1/2025 End Date: 31/12/2025,INVENTORY,,,0,0.0,,
14901,Quest-058,ESC-FOG-TB-247. Foglight For MYSQL Per Named Instance ( Min Purchase Qty 2 ) 24x7 Term License/Maint. Start Date : 21/08/2024 - 20/08/2025.,INVENTORY,,,0,0.0,,
4302,Umum-012,"EW20S 1/2.8"" CMOS，95° FOV，4K image output (1080P 30fps in  default)，8M Pixel camera，POE",INVENTORY,,,0,0.0,,
4203,Umum-013,"EW20T 1/2.8"" CMOS，42° FOV，4K image output (1080P 30fps in  default)，8M Pixel camera，POE",INVENTORY,,,0,0.0,,
438,H3C1-002,EWP-WA530-WW-FIT,INVENTORY,,,0,0.0,,
437,H3C1-003,EWP-WA536-WW-FIT,INVENTORY,,,0,0.0,,
439,H3C1-004,EWP-WA538-WW-FIT,INVENTORY,,,0,0.0,,
441,H3C1-005,EWP-WX1840H-GL,INVENTORY,,,0,0.0,,
15050,EnGenius-003,"EWS356-FIT. 2x2 Lite ax1800 indoor ceiling AP, 5dBi internal ant, 1x1G ETH, PoE af, 20dBm output power, OnPrem / Cloud lite controller",INVENTORY,,,0,0.0,,
25952,EnGenius-005,EWS7928P-Fit,INVENTORY,,,0,0.0,,
21751,Quest-092,EXA-TOD-KS .TOAD FOR ORACLE DBA EXADATA EDITION PER SEAT MAINTENANCE RENEWAL PACK Start Date: 1/1/2025 End Date: 31/12/2025,INVENTORY,,,0,0.0,,
6005,Quest-013,EXA-TOD-KS. Toad For Oracle DBA Exadata Edition Per Seat Maintenance Renewal Pack . Start date : 1/1/2024 - 31/12/2024.,INVENTORY,,,0,0.0,,
10201,Umum-066,Electrical Podium : Customize with UK plug - Adding 4 wheels with brake.,INVENTORY,,,0,0.0,,
4351,Umum-006,Elgato Cam Link Pro - 4 Inputs HDMI,INVENTORY,,,0,0.0,,
31657,Umum-160,Enhancement,NON_INVENTORY,,,0,0.0,,
5550,Umum-022,F1 QSFP 100G SR 850nm,INVENTORY,,,0,0.0,,
5450,Umum-021,F1-QSFP28-SR4 100G QSFP28 850NM,INVENTORY,,,0,0.0,,
23750,Omada-025,FC1420,INVENTORY,,,0,0.0,,
28303,Omada-109,FC311A-20,INVENTORY,,,0,0.0,,
28304,Omada-110,FC311B-20,INVENTORY,,,0,0.0,,
28200,Quest-123,FFA-FOG-PS-247. Foglight Server For FSM 24X7 Maintenace Renewal. Start date : 1/5/2026 - 6/5/2026,NON_INVENTORY,,,0,0.0,,
22950,Quest-095,FFA-FOG-PS-247. Foglight Server For FSM 24X7 Maintenance Renewal,NON_INVENTORY,,,0,0.0,,
28001,Quest-122,FFA-FOG-PS-247. Foglight Server For FSM 24X7 Maintenance Renewal. Start Date : 1/5/2025 - 30/4/2026,NON_INVENTORY,,,0,0.0,,
5902,Quest-027,FFA-FOG-PS-247. Foglight Server For FSM 24X7 Maintenance Renewal. Start date : 1/2/2024 - 31/1/2025,INVENTORY,,,0,0.0,,
11700,Quest-044 (Non-Aktif),FFA-FOG-PS-247FOGLIGHT SERVER FORFSM 24X7 MAINTENANCE RENEWAL Start Date: 1/5/2024 End Date: 30/4/2025,INVENTORY,,,0,0.0,,
28204,Quest-044,FFA-FOG-PS-247FOGLIGHT SERVER FORFSM 24X7 MAINTENANCE RENEWAL Start Date: 1/5/2024 End Date: 30/4/2025,INVENTORY,,,0,0.0,,
6009,Quest-024,FFB-FOG-PS-247. Foglight Failover Server For FSM 24x7 Maintenance Renewal. Start date : 1/1/2024 - 31/12./2024,INVENTORY,,,0,0.0,,
21905,Quest-090,FFB-FOG-PS-247.FOGLIGHT FAILOVER SERVER FOR FSM 24X7 MAINTENANCE RENEWAL Start Date: 1/1/2025 End Date: 31/12/2025,INVENTORY,,,0,0.0,,
18900,Quest-067,FNI-FOG-PB-247. Foglight For MongoDB Per Named Instance ( Min Purchase  Qty 2 ) License/24x7 Maint,INVENTORY,,,0,0.0,,
21902,Quest-084,FNI-FOG-PS-247.FOGLIGHT FOR MONGODB PER NAMED INSTANCE (MIN PURCHASE QTY 2) 24X7 MAINTENANCE RENEWAL Start Date: 1/1/2025 End Date: 31/12/2025,INVENTORY,,,0,0.0,,
6008,Quest-022,FNI-FOG-PS-247.Foglight For Oracle Performance investigator Edition Per Named Instance 24x7 Maintenance Renewal.,INVENTORY,,,0,0.0,,
5601,Quest-008,FOG-F0G-CO. Foglight Consulting Per Day,INVENTORY,,,0,0.0,,
2703,Kronicles-005 (non aktif),"FRUKP39-01 . FRU, Bezel, 2U , BB",INVENTORY,,,0,0.0,,
18800,Kronicles-005,"FRUKP39-01 . FRU, Bezel, 2U , BB",INVENTORY,,,0,0.0,,
13351,Umum-079,Flexible,NON_INVENTORY,,,0,0.0,,
29050,Huawei-072,FusionCube 1000(Hypervisor V8.0)(Next Generation)(Special Edition),INVENTORY,,,0,0.0,,
29054,Huawei-098,FusionCube 1000(Hypervisor V8.0)(Next Generation)(Special Edition)-Technical Sup,INVENTORY,,,0,0.0,,
6300,GIGA-009,"G242-Z11 ( rev.A00 ). HPC/A1 Server. Components : AMD,RAM 64GB, SSD, RAID , System Integrated, Warranty 3 years for HW Part",INVENTORY,,,0,0.0,,
1602,GIGA-002,G292-Z42 ( rev.AAP1 ) . HPC/A1 Server - AMD,INVENTORY,,,0,0.0,,
14150,GIGA-033,"G292-Z43.Support up to16x single slot GPUs.Dual AMD EPYC 7002 series processors 8-channel DDR4 RDIMM/LRIMM, 16x DIMMs.2x00 Gb/s.4x2.5"" Gen4. components : CPU AMD 7413,RAM 32GB DDR5 4800MHz,SSD 1920GB SATA.RAIDCARD Mega RAID9560,warranty 3Y",INVENTORY,,,0,0.0,,
1655,GIGA-007,G293-Z42 (rev. AAP1),INVENTORY,,,0,0.0,,
900,RSMB-130,GE-SFP-LX20-SM1310-BIDI,INVENTORY,,,0,0.0,,
9451,RSMB-203,GE-SFP-LX20-SM1550-BIDI,INVENTORY,,,0,0.0,,
259,TLTO-001,GH5200TSTAA0,INVENTORY,,,0,0.0,,
3667,ALTAI-Demo-118,GZ-2M4WS33-53C,INVENTORY,,,0,0.0,,
3666,ALTAI-Demo-117,GZ-6M2WS33-53OC,INVENTORY,,,0,0.0,,
3665,ALTAI-Demo-116,GZMI-1000--4F8P1C-POE,INVENTORY,,,0,0.0,,
3663,ALTAI-Demo-114,GZMI-1000-2F4P1C-POE,INVENTORY,,,0,0.0,,
12350,Umum-071,Google Maps Core API Static Maps,INVENTORY,,,0,0.0,,
29851,Umum-146,Google Maps Core API. Direction API ( Routes : Compute Routes Essentials ),NON_INVENTORY,,,0,0.0,,
29751,Umum-145,Google Maps Core API. Dynamic Maps,NON_INVENTORY,,,0,0.0,,
34052,Umum-187,Guidance and debugging of various system equipment,INVENTORY,,,0,0.0,,
32454,GIGA-050,H252-Z10-A00,INVENTORY,,,0,0.0,,
33050,GIGA-053,H263-S64-IAW1,INVENTORY,,,0,0.0,,
11950,GIGA-018,H273-Z80 REV AAN1,NON_INVENTORY,,,0,0.0,,
35752,H3C1-010,"H3C Uni Server R4900 G6. G6 2U Front 8SFF UniBay Drive Backplane Module(CTO&BTO), 2* 3.84TB PCle4.0 x4 NVMe U.2 2.5in RI PM9A3 SSD UCS Generic Module.Installation and Startup Service,Global Version.",INVENTORY,,,0,0.0,,
2401,Sangfor-040,"HCIIPMT (HCIRTF-1Y, HCISS-1Y)",INVENTORY,,,0,0.0,,
4201,Sangfor-050,HCIIPMT (from PO PSI # PO-I005434),INVENTORY,,,0,0.0,,
4254,Sangfor-018 (Non-Aktif),"HCIIPMT, Onsite technical support for installation or troubleshooting",SERVICE,,,0,0.0,,
28002,Sangfor-018,"HCIIPMT, Onsite technical support for installation or troubleshooting",SERVICE,,,0,0.0,,
1507,Sangfor-016,"HCIRTF-1Y, Repair and Maintenance Within Warranty, RTF Service for 1 year",INVENTORY,,,0,0.0,,
1405,Sangfor-017,"HCISS-1Y, Software license subscription & upgrade, upgrade license included for 1 year, CTI technical support 7*24 for 1 year",INVENTORY,,,0,0.0,,
34100,Sangfor-106,"HCISUS-1Y. HCI software license subscription & upgrade, upgrade license included for 1 year.",INVENTORY,,,0,0.0,,
34150,Sangfor-107,HCITSS-1Y. HCI 24*7 Technical Support Services for 1 year.,INVENTORY,,,0,0.0,,
27201,Umum-135,HDD 10TB,INVENTORY,,,0,0.0,,
27251,Umum-136,"HP OmniBook Ultra Flip 14-fh0777TU/fh0888TU ULTRA 7-258V 32GB 1TB w+11+ohs 14""",INVENTORY,,,0,0.0,,
28153,Sangfor-045,"HRTF-1050A-1Y. NSF-1050A-I,  Return to Factory (5 Business days ship after receipt) Hardware Service,  1 Year",INVENTORY,,,0,0.0,,
3856,Sangfor-045 (Non-Aktif),"HRTF-1050A-1Y. NSF-1050A-I,  Return to Factory (5 Business days ship after receipt) Hardware Service,  1 Year",INVENTORY,,,0,0.0,,
8903,Sangfor-085,"HRTF-1100A-1Y. NSF-1100A-I, Return to Factory (5 Business days ship after receipt)  Hardware Service, 1 Year.",INVENTORY,,,0,0.0,,
1663,Sangfor-034,"HRTF-3100A-1Y . NSF3100A-I . RETURN TO FACTORY , HARDWARE SERVICE , 1 YEAR",INVENTORY,,,0,0.0,,
7001,Sangfor-076,"HRTF-7100A-3Y. NSF-7100A-I,  Return to Factory (5 Business days ship after receipt) Hardware Service,  3 Years.",INVENTORY,,,0,0.0,,
20251,Sangfor-093,"HRTF-IAG54-1Y. Return to Factory Hardware Support Only, Sangfor IAG5400, 1 year.",INVENTORY,,,0,0.0,,
5150,Sangfor-055,"HRTF-IAM120-1Y.Return To Factory Hardware Support Only, Sangfor IAM12000, 1 year",INVENTORY,,,0,0.0,,
11850,Sangfor-087,HRTF-IAM54-1Y,INVENTORY,,,0,0.0,,
6800,Sangfor-067,"HRTF55-1Y M5500-F-I, NGAF,Return to Factory (5 Business days ship  after receipt), 1 Year.",INVENTORY,,,0,0.0,,
1701,Sangfor-037,"HRTF58-1Y. M5800-F-I, NGAF, Return to factory ( 5 Business days ship after receipt ), 1 year",INVENTORY,,,0,0.0,,
29801,Sangfor-104,"HSDS-1100A-3Y. ""NSF-1100A-I, Network Secure, Same Day Shipment Hardware Service,  3 Years",NON_INVENTORY,,,0,0.0,,
12852,Sangfor-092,"HSDS-3100A-1Y NSF-3100A-I, Network Secure, Same Day Shipment Hardware Service, 1 Year.",INVENTORY,,,0,0.0,,
32906,Rocware-012,Hanger for RM702C ( Length adjustable from 60-120cm),INVENTORY,,,0,0.0,,
35151,Umum-211,Harddisk 4TB SAS 12GB,INVENTORY,,,0,0.0,,
27250,Umum-134,"Hisesnse TV 65"" UHD. HSR120Hz, google TV OS",INVENTORY,,,0,0.0,,
34155,Group-041,Huawei Ideahub S2 Extended Warranty - 3Y,GROUP,,,0,20565000.0,,
31602,iBoard-008,"IB-50H3. Mobile stand . Mobile stand for mounting 86"" IdeaHub and digital board",INVENTORY,,,0,0.0,,
22350,iBoard-002,"IB-64H3. Mobile stand for mounting 86"" IdeaHub and digital board",INVENTORY,,,0,0.0,,
33950,iBoard-009,"IB-64H7. Mobile stand for mounting 86"" IdeaHub and digital board black color.",INVENTORY,,,0,0.0,,
22301,iBoard-001,"IB-69B2BGCS. 1+2model(ABA),Greenboard for 86inch IdeaHub Board2, with Built-in Document camera Z-11",INVENTORY,,,0,0.0,,
31700,iBoard-006,"IB-69B2BGNS. Digital blackboard. 1+2model(ABA), Greenboard for 86inch IdeaHub Board2,without Built-in Document camera.",INVENTORY,,,0,0.0,,
22452,iBoard-003,"IB-69B2BWNS. Digital Board White for Ideahub Board 2 86"" 1 Pair",INVENTORY,,,0,0.0,,
31601,iBoard-007,"IB-69B2SGNS. Digital blackboard. 1+2model(ABA), Greenboard for 65inch IdeaHub Board, without Built-in Document camera.",INVENTORY,,,0,0.0,,
35000,Omada-191,IES210GPP,INVENTORY,,,0,0.0,,
19100,RSMB-300,INT/9x5x15CD-S Basic Service (USD per Year) for RG-E-130(GE),INVENTORY,,,0,0.0,,
5152,Sangfor-057,"IOU120-1Y. M12000-AC-I, Software, Sangfor URL Database 1 year License",INVENTORY,,,0,0.0,,
11851,Sangfor-089,"IOU4-1Y. M5400-AC-I, Software,Sangfor URL Database 1 year License.",INVENTORY,,,0,0.0,,
22303,RENT-123,IPA240-P,INVENTORY,,,0,0.0,,
9400,Umum-059,IPAD AIR 5 CELL 256GB STARLIGHT,INVENTORY,,,0,0.0,,
1409,ALTAI-018,IX600 Indoor 2x2 wifi 6 access point ( Model No : IX600 ) ( SD.IX600-2241-000 ),INVENTORY,,,0,0.0,,
3684,ALTAI-Demo-135,IX600 indoor,INVENTORY,,,0,0.0,,
31002,Group-035,IdeaHub Board 2 - 86,GROUP,,,0,52550000.0,,
