customer_id,last_purchase_date,first_purchase_date,transaction_count,total_orders,monetary,total_items_purchased,customer_name,recency_days,frequency,avg_order_value,customer_age_days,r_score,f_score,m_score,rfm_score,rfm_score_numeric,segment,recommended_action,segment_priority
6800,2025-12-03 00:00:00,2024-02-08 00:00:00,30,61,1318976928.49,2043,PT. Invision Solusi Teknologi,8,61,21622572.59819672,664,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
700,,,0,1,134070000.0,58,PT. Adhi Lima Cipta,9999,1,134070000.0,0,1,2,4,124,7,Other,,
7000,2025-07-03 00:00:00,2024-05-03 00:00:00,5,5,109820000.0,36,PT. Viros Prime Solution,161,5,21964000.0,426,4,4,4,444,12,Champions,Reward them. Can be early adopters for new products.,10.0
7001,2024-05-03 00:00:00,2024-05-03 00:00:00,1,2,280000.0,3,Arfani Abdullah,587,2,140000.0,0,3,3,1,331,7,Other,,
7050,2024-07-03 00:00:00,2024-06-06 00:00:00,2,12,213116380.9,72,CV. Anugrah Pratama,526,12,17759698.40833334,27,3,5,4,354,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
7100,,,0,1,5150000.0,1,CV. Alzam Mitra Infonet,9999,1,5150000.0,0,1,2,1,121,4,Hibernating,Offer other relevant products. Special discounts.,1.0
7101,,,0,2,2580000.0,3,PT. Mangkuta Jaya Teknologi,9999,2,1290000.0,0,1,3,1,131,5,Other,,
7103,2024-12-08 00:00:00,2024-12-08 00:00:00,3,3,78262130.0,12,PT. Data Prima Solusi,368,3,26087376.66666667,0,3,4,4,344,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
7104,,,0,1,9224000.0,1,PT. Gading Murni,9999,1,9224000.0,0,1,2,2,122,5,Hibernating,Offer other relevant products. Special discounts.,1.0
7105,,,0,1,213889.0,1,Habibi Hsb,9999,1,213889.0,0,1,2,1,121,4,Hibernating,Offer other relevant products. Special discounts.,1.0
7151,,,0,1,1700000.0,1,PT. Jasa Tukang Listrik,9999,1,1700000.0,0,1,2,1,121,4,Hibernating,Offer other relevant products. Special discounts.,1.0
7152,,,0,1,1743000.0,2,PT. Makmur Eka Teknologi,9999,1,1743000.0,0,1,2,1,121,4,Hibernating,Offer other relevant products. Special discounts.,1.0
7200,,,0,3,6980085.0,5,Aprilliani Prissilla Halim,9999,3,2326695.0,0,1,4,2,142,7,Other,,
7250,2024-04-07 00:00:00,2024-04-07 00:00:00,1,5,45070283.42,48,CV. Mitra Sahabat Terbaik,613,5,9014056.684,0,3,4,3,343,10,Loyal Customers,Upsell higher value products. Engage them.,9.0
7251,2024-06-06 00:00:00,2024-06-06 00:00:00,1,5,2311208039.0,288,PT. Mitra Inti Bersama,553,5,462241607.8,0,3,4,5,345,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
7300,,,0,1,2700000.0,1,PT. United Teknologi Integrasi,9999,1,2700000.0,0,1,2,1,121,4,Hibernating,Offer other relevant products. Special discounts.,1.0
7301,,,0,1,8000000.0,4,PT. Hexa Daya Solusi,9999,1,8000000.0,0,1,2,2,122,5,Hibernating,Offer other relevant products. Special discounts.,1.0
7302,,,0,2,58483056.0,2,PT. Daksa Pangukapara Laras,9999,2,29241528.0,0,1,3,3,133,7,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
7400,2024-11-12 00:00:00,2024-11-12 00:00:00,1,3,1442000.0,4,PT. Hanasta Indo Teknologi,394,3,480666.6666666667,0,3,4,1,341,8,Other,,
7450,,,0,1,265600000.0,1001,PT. Cybermax Indonesia,9999,1,265600000.0,0,1,2,5,125,8,Other,,
7500,2024-05-06 00:00:00,2024-05-06 00:00:00,1,5,73314500.0,235,PT. Ampnet Mega Pacific,584,5,14662900.0,0,3,4,4,344,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
755,2025-03-09 00:00:00,2025-03-09 00:00:00,1,2,10897519.0,10,Hesdi Triantono,277,2,5448759.5,0,4,3,2,432,9,Potential Loyalist,Offer membership/loyalty program. Recommend other products.,6.0
7550,2025-04-07 00:00:00,2024-10-06 00:00:00,9,2,131271967.0,9,PT. Intan Pertiwi Industri,248,2,65635983.5,183,4,3,4,434,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
7600,,,0,1,401900800.0,67,PT. Wahana Piranti Teknologi,9999,1,401900800.0,0,1,2,5,125,8,Other,,
7601,,,0,2,15736000.0,8,PT. Digdaya Solusi Teknologi,9999,2,7868000.0,0,1,3,2,132,6,Other,,
7651,,,0,1,1957796495.96,424,PT. Solusi Multi Tehnologi,9999,1,1957796495.96,0,1,2,5,125,8,Other,,
7750,,,0,1,1657658.0,2,Kamin,9999,1,1657658.0,0,1,2,1,121,4,Hibernating,Offer other relevant products. Special discounts.,1.0
7901,,,0,1,5528000.0,8,PT. Berlisensi Berkah Mandiri,9999,1,5528000.0,0,1,2,1,121,4,Hibernating,Offer other relevant products. Special discounts.,1.0
7950,2025-07-01 00:00:00,2024-04-04 00:00:00,5,3,28570000.0,33,PT. Karya Sahabat Global,163,3,9523333.333333334,453,4,4,3,443,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
8000,2024-01-04 00:00:00,2024-01-04 00:00:00,1,1,12612613.0,100,PT. Netphonic Systems,707,1,12612613.0,0,2,2,2,222,6,Need Attention,Make limited time offers. Recommend based on purchase history.,5.0
8050,2025-11-02 00:00:00,2024-11-06 00:00:00,2,3,244215000.0,162,PT. Dewa Daru Aditech Prima,39,3,81405000.0,361,5,4,5,545,14,Champions,Reward them. Can be early adopters for new products.,10.0
8100,2025-09-05 00:00:00,2024-03-04 00:00:00,2,3,129036000.0,22,PT. iLogo Infralogy,97,3,43012000.0,550,4,4,4,444,12,Champions,Reward them. Can be early adopters for new products.,10.0
8150,2025-10-01 00:00:00,2024-04-07 00:00:00,9,15,8704407.0,30,Fatullah Donie Sugiana,71,15,580293.8,542,5,5,2,552,12,Other,,
8151,2025-08-05 00:00:00,2024-04-12 00:00:00,17,24,169565382.3471428,238,PT. Global Integra Solusindo (GSS CCTV),128,24,7065224.264464285,480,4,5,4,454,13,Champions,Reward them. Can be early adopters for new products.,10.0
8250,2024-05-04 00:00:00,2024-05-04 00:00:00,2,1,11850400.0,5,PT. Cipta Aprindo Pratama,586,1,11850400.0,0,3,2,2,322,7,Promising,Create brand awareness. Offer free trials.,3.0
8300,2024-04-07 00:00:00,2024-04-07 00:00:00,1,2,120000.0,3,PT. Mitrainti Sejahtera Elentrindo,613,2,60000.0,0,3,3,1,331,7,Other,,
8301,2024-05-11 00:00:00,2024-05-11 00:00:00,5,5,456018000.01,76,PT. All Data Internasional,579,5,91203600.002,0,3,4,5,345,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
8350,2024-05-06 00:00:00,2024-05-06 00:00:00,3,4,536700000.0,72,PT. Aplikasinusa Lintasarta,584,4,134175000.0,0,3,4,5,345,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
8351,2025-04-12 00:00:00,2025-04-12 00:00:00,2,3,35373000.0,12,PT. Harrisma Informatika Jaya,243,3,11791000.0,0,4,4,3,443,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
8400,2024-07-08 00:00:00,2024-02-09 00:00:00,2,4,4882632.0,33,Iin Andriana,521,4,1220658.0,150,3,4,1,341,8,Other,,
8401,,,0,2,60439180.0,9,PT. Trimitra Data Teknologi,9999,2,30219590.0,0,1,3,4,134,8,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
8450,,,0,2,61942320.0,6,PT. Media Kreasi Solusindo,9999,2,30971160.0,0,1,3,4,134,8,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
8500,2025-10-01 00:00:00,2024-10-07 00:00:00,5,9,62210401.0,117,PT. Wadma Berkah Sedaya,71,9,6912266.777777778,359,5,5,4,554,14,Champions,Reward them. Can be early adopters for new products.,10.0
8502,,,0,2,352000000.0,18,PT. TAB Solutions,9999,2,176000000.0,0,1,3,5,135,9,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
8551,2025-02-06 00:00:00,2025-02-06 00:00:00,1,2,1731485.0,6,PT. Tegar Solusi Indonesia,308,2,865742.5,0,3,3,1,331,7,Other,,
8552,,,0,1,13554000.0,3,PT. Weida Contruction Indonesia,9999,1,13554000.0,0,1,2,2,122,5,Hibernating,Offer other relevant products. Special discounts.,1.0
856,2025-05-03 00:00:00,2023-09-11 00:00:00,5,10,82604458.0,60,PT. Pop Net Indonesia,222,10,8260445.8,600,4,5,4,454,13,Champions,Reward them. Can be early adopters for new products.,10.0
8600,2024-12-11 00:00:00,2024-10-07 00:00:00,3,2,532950000.0,600,PT. Solid Absolut Mandiri,365,2,266475000.0,65,3,3,5,335,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
8650,,,0,1,351500000.0,76,PT. Cipta Kreasi Inovatif,9999,1,351500000.0,0,1,3,5,135,9,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
8700,,,0,1,2000000.0,1,Aldilah Ilham,9999,1,2000000.0,0,1,3,1,131,5,Other,,
8750,2025-03-02 00:00:00,2024-01-08 00:00:00,11,21,179905330.75,181,PT. Sekawan Global Komunika,284,21,8566920.511904761,419,3,5,4,354,12,Loyal Customers,Upsell higher value products. Engage them.,9.0
8900,2024-08-11 00:00:00,2024-06-05 00:00:00,4,3,60155210.0,65,PT. Jawara Meraki Nusantara,487,3,20051736.66666667,67,3,4,4,344,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
9001,,,0,1,8363636.4,5,PT. Kreasicipta Aksesdasisindo,9999,1,8363636.4,0,1,3,2,132,6,Other,,
9050,,,0,1,5520000.0,1,PT. Aquanur Powerindo,9999,1,5520000.0,0,1,3,1,131,5,Other,,
9100,2025-03-01 00:00:00,2024-08-10 00:00:00,2,3,16436000.0,9,PT. Arasy Teknologi Nusantara,285,3,5478666.666666667,203,3,4,2,342,9,Other,,
911,2023-09-11 00:00:00,2023-09-11 00:00:00,3,2,56962000.0,40,CV. Adhi Karya Utama,822,2,28481000.0,0,2,3,3,233,8,Need Attention,Make limited time offers. Recommend based on purchase history.,5.0
912,2023-08-11 00:00:00,2023-08-11 00:00:00,1,1,2926800.0,1,PT. Persada Raya Sentosa,853,1,2926800.0,0,2,3,1,231,6,Other,,
913,2025-11-11 00:00:00,2023-05-12 00:00:00,66,55,504500035.41,725,PT. Magna Duta Integrasi,30,55,9172727.916545454,914,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
9150,2024-07-08 00:00:00,2024-06-06 00:00:00,5,8,27487464.0,118,Yossy Adhitama Sidharta,521,8,3435933.0,32,3,5,3,353,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
9250,,,0,1,484000.0,2,CV. Angkasa Baru,9999,1,484000.0,0,1,3,1,131,5,Other,,
9300,2025-11-09 00:00:00,2024-04-11 00:00:00,15,42,701760694.03,557,Raja Network Nusantara,32,42,16708587.95309524,577,5,5,5,555,15,Champions,Reward them. Can be early adopters for new products.,10.0
9350,2025-07-01 00:00:00,2024-09-12 00:00:00,13,10,689331297.35,353,PT. Pratama Solusi Armindo,163,10,68933129.735,292,4,5,5,455,14,Champions,Reward them. Can be early adopters for new products.,10.0
9400,,,0,1,7920000.0,11,PT. Gyra Inti Jaya,9999,1,7920000.0,0,1,3,2,132,6,Other,,
9450,,,0,1,42700000.0,3,PT. Ogaloogi,9999,1,42700000.0,0,1,3,3,133,7,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
9451,,,0,1,26000000.0,1,PT. Bali Towerindo Sentra,9999,1,26000000.0,0,1,3,3,133,7,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
9500,2024-09-07 00:00:00,2024-02-12 00:00:00,5,13,249670000.0,410,PT. Infrastruktur Digital Indonesia,460,13,19205384.61538462,208,3,5,5,355,13,Loyal Customers,Upsell higher value products. Engage them.,9.0
9501,2025-03-07 00:00:00,2025-03-07 00:00:00,1,2,187129800.0,12,PT. Ionpay Networks,279,2,93564900.0,0,4,3,4,434,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
9502,,,0,3,1001300000.0,114,PT. Javas Karya Tungga,9999,3,333766666.6666667,0,1,4,5,145,10,At Risk,Send personalized emails. Offer renewals and helpful products.,7.0
9551,2024-07-06 00:00:00,2024-07-06 00:00:00,2,2,33300000.0,3,PT. Sinergi Karunia Sejahtera,523,2,16650000.0,0,3,3,3,333,9,Loyal Customers,Upsell higher value products. Engage them.,9.0
9650,2025-08-05 00:00:00,2025-08-05 00:00:00,1,5,72385874.34714286,37,PT. Manunggal Sistem Sejahtera,128,5,14477174.86942857,0,4,4,4,444,12,Champions,Reward them. Can be early adopters for new products.,10.0
9700,2024-11-06 00:00:00,2024-01-08 00:00:00,4,6,23886713.0,96,PT. Macro Trend Technology,400,6,3981118.833333333,303,3,5,3,353,11,Loyal Customers,Upsell higher value products. Engage them.,9.0
9750,2024-04-06 00:00:00,2024-04-06 00:00:00,5,2,44814980.0,5,PT. Bima Asri Intermitra,614,2,22407490.0,0,3,3,3,333,9,Loyal Customers,Upsell higher value products. Engage them.,9.0
9751,2024-03-07 00:00:00,2024-03-07 00:00:00,2,1,6380000.0,20,PT. Buana Selaras Globalindo,644,1,6380000.0,0,3,3,2,332,8,Need Attention,Make limited time offers. Recommend based on purchase history.,5.0
9850,2024-05-06 00:00:00,2024-05-06 00:00:00,1,1,12162162.0,50,PT. Galeri Mitra Sejahtera,584,1,12162162.0,0,3,3,2,332,8,Need Attention,Make limited time offers. Recommend based on purchase history.,5.0
9900,2024-10-06 00:00:00,2024-10-06 00:00:00,2,1,70488000.0,36,PT. Sumbersolusindo Hitech,431,1,70488000.0,0,3,3,4,334,10,Loyal Customers,Upsell higher value products. Engage them.,9.0
